ID	Gene Name	Species	COG_ONTOLOGY	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	UP_SEQ_FEATURE
Papss1	3'-phosphoadenosine 5'-phosphosulfate synthase 1(Papss1)	Rattus norvegicus		GO:0000103~sulfate assimilation,GO:0001887~selenium compound metabolic process,GO:0016310~phosphorylation,GO:0050428~3'-phosphoadenosine 5'-phosphosulfate biosynthetic process,	GO:0005829~cytosol,	GO:0004020~adenylylsulfate kinase activity,GO:0004781~sulfate adenylyltransferase (ATP) activity,GO:0005524~ATP binding,GO:0098616~selenate adenylyltransferase (ATP) activity,	IPR002650:Sulphate adenylyltransferase,IPR002891:Adenylylsulphate kinase,IPR014729:Rossmann-like alpha/beta/alpha sandwich fold,IPR015947:PUA-like domain,IPR024951:Sulphate adenylyltransferase catalytic domain,IPR025980:ATP-sulfurylase PUA-like domain,IPR027417:P-loop containing nucleoside triphosphate hydrolase,	rno00230:Purine metabolism,rno00450:Selenocompound metabolism,rno00920:Sulfur metabolism,rno01100:Metabolic pathways,rno01130:Biosynthesis of antibiotics,			Complete proteome,Proteomics identification,Reference proteome,
Ptbp1	polypyrimidine tract binding protein 1(Ptbp1)	Rattus norvegicus		GO:0000381~regulation of alternative mRNA splicing, via spliceosome,GO:0000956~nuclear-transcribed mRNA catabolic process,GO:0003231~cardiac ventricle development,GO:0006259~DNA metabolic process,GO:0006397~mRNA processing,GO:0008380~RNA splicing,GO:0010976~positive regulation of neuron projection development,GO:0032024~positive regulation of insulin secretion,GO:0033119~negative regulation of RNA splicing,GO:0045727~positive regulation of translation,GO:0045944~positive regulation of transcription from RNA polymerase II promoter,GO:0048025~negative regulation of mRNA splicing, via spliceosome,GO:0051148~negative regulation of muscle cell differentiation,GO:0070935~3'-UTR-mediated mRNA stabilization,GO:0075522~IRES-dependent viral translational initiation,GO:1904411~positive regulation of secretory granule organization,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0016020~membrane,GO:0044306~neuron projection terminus,GO:0070062~extracellular exosome,	GO:0000014~single-stranded DNA endodeoxyribonuclease activity,GO:0000166~nucleotide binding,GO:0001069~regulatory region RNA binding,GO:0003697~single-stranded DNA binding,GO:0003723~RNA binding,GO:0003729~mRNA binding,GO:0036002~pre-mRNA binding,GO:0043565~sequence-specific DNA binding,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR006536:HnRNP-L/PTB/hephaestus splicing factor,IPR012677:Nucleotide-binding, alpha-beta plait,			SM00360:RRM,	Acetylation,Activator,Alternative splicing,Complete proteome,Direct protein sequencing,mRNA processing,mRNA splicing,Nucleus,Phosphoprotein,Proteomics identification,Reference proteome,Repeat,Repressor,RNA-binding,	chain:Polypyrimidine tract-binding protein 1,compositionally biased region:Poly-Ala,domain:RRM 1,domain:RRM 2,domain:RRM 3,domain:RRM 4,modified residue,sequence conflict,splice variant,
Ptbp3	polypyrimidine tract binding protein 3(Ptbp3)	Rattus norvegicus		GO:0006397~mRNA processing,GO:0008380~RNA splicing,GO:0033119~negative regulation of RNA splicing,GO:0043249~erythrocyte maturation,GO:0045595~regulation of cell differentiation,GO:0048025~negative regulation of mRNA splicing, via spliceosome,	GO:0005634~nucleus,	GO:0000166~nucleotide binding,GO:0003723~RNA binding,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR006536:HnRNP-L/PTB/hephaestus splicing factor,IPR012677:Nucleotide-binding, alpha-beta plait,			SM00360:RRM,	Acetylation,Complete proteome,Differentiation,Erythrocyte maturation,mRNA processing,mRNA splicing,Phosphoprotein,Proteomics identification,Reference proteome,Repeat,Repressor,RNA-binding,	chain:Regulator of differentiation 1,domain:RRM 1,domain:RRM 2,domain:RRM 3,domain:RRM 4,modified residue,
Prpf31	pre-mRNA processing factor 31(Prpf31)	Rattus norvegicus		GO:0000244~spliceosomal tri-snRNP complex assembly,GO:0000398~mRNA splicing, via spliceosome,GO:0048254~snoRNA localization,GO:0071166~ribonucleoprotein complex localization,	GO:0005634~nucleus,GO:0005687~U4 snRNP,GO:0005690~U4atac snRNP,GO:0015030~Cajal body,GO:0016607~nuclear speck,GO:0046540~U4/U6 x U5 tri-snRNP complex,GO:0071011~precatalytic spliceosome,GO:0071339~MLL1 complex,GO:0097526~spliceosomal tri-snRNP complex,	GO:0030621~U4 snRNA binding,GO:0030622~U4atac snRNA binding,GO:0043021~ribonucleoprotein complex binding,GO:0044822~poly(A) RNA binding,GO:0070990~snRNP binding,	IPR002687:Nop domain,IPR012976:NOSIC,IPR019175:Prp31 C-terminal,IPR027105:U4/U6 small nuclear ribonucleoprotein Prp31,	rno03040:Spliceosome,		SM00931:SM00931,	Complete proteome,Proteomics identification,Reference proteome,
Prpf8	pre-mRNA processing factor 8(Prpf8)	Rattus norvegicus		GO:0000244~spliceosomal tri-snRNP complex assembly,GO:0000398~mRNA splicing, via spliceosome,GO:0071222~cellular response to lipopolysaccharide,GO:0071356~cellular response to tumor necrosis factor,	GO:0005634~nucleus,GO:0005681~spliceosomal complex,GO:0005682~U5 snRNP,GO:0016020~membrane,GO:0030532~small nuclear ribonucleoprotein complex,GO:0071013~catalytic step 2 spliceosome,	GO:0000386~second spliceosomal transesterification activity,GO:0003676~nucleic acid binding,GO:0005515~protein binding,GO:0017070~U6 snRNA binding,GO:0030619~U1 snRNA binding,GO:0030620~U2 snRNA binding,GO:0030623~U5 snRNA binding,GO:0044822~poly(A) RNA binding,GO:0070530~K63-linked polyubiquitin binding,GO:0097157~pre-mRNA intronic binding,	IPR000555:JAB1/Mov34/MPN/PAD-1,IPR012337:Ribonuclease H-like domain,IPR012591:Pre-mRNA-processing-splicing factor 8,IPR012592:PROCN,IPR012984:PRO, C-terminal,IPR019580:Pre-mRNA-processing-splicing factor 8, U6-snRNA-binding,IPR019581:Pre-mRNA-processing-splicing factor 8, U5-snRNA-binding,IPR019582:RNA recognition motif, spliceosomal PrP8,IPR021983:PRP8 domain IV core,	rno03040:Spliceosome,		SM00232:JAB_MPN,	Complete proteome,Proteomics identification,Reference proteome,
Pdcd4	programmed cell death 4(Pdcd4)	Rattus norvegicus		GO:0006915~apoptotic process,GO:0007569~cell aging,GO:0034393~positive regulation of smooth muscle cell apoptotic process,GO:0043066~negative regulation of apoptotic process,GO:0043508~negative regulation of JUN kinase activity,GO:0045892~negative regulation of transcription, DNA-templated,GO:0051246~regulation of protein metabolic process,GO:1904761~negative regulation of myofibroblast differentiation,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0005829~cytosol,	GO:0003723~RNA binding,	IPR003891:Initiation factor eIF-4 gamma, MA3,IPR016021:MIF4-like, type 1/2/3,IPR016024:Armadillo-type fold,	rno05205:Proteoglycans in cancer,rno05206:MicroRNAs in cancer,		SM00544:MA3,	Acetylation,Alternative splicing,Apoptosis,Complete proteome,Cytoplasm,Nucleus,Phosphoprotein,Reference proteome,Repeat,RNA-binding,Tumor suppressor,Ubl conjugation,	chain:Programmed cell death protein 4,domain:MI 1,domain:MI 2,modified residue,short sequence motif:Nuclear localization signal,splice variant,
Pa2g4	proliferation-associated 2G4(Pa2g4)	Rattus norvegicus		GO:0006351~transcription, DNA-templated,GO:0006355~regulation of transcription, DNA-templated,GO:0006364~rRNA processing,GO:0006417~regulation of translation,GO:0043066~negative regulation of apoptotic process,GO:0045597~positive regulation of cell differentiation,GO:0045892~negative regulation of transcription, DNA-templated,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0016020~membrane,GO:0030529~intracellular ribonucleoprotein complex,GO:0070062~extracellular exosome,	GO:0003677~DNA binding,GO:0003700~transcription factor activity, sequence-specific DNA binding,GO:0003723~RNA binding,GO:0005515~protein binding,GO:0031625~ubiquitin protein ligase binding,GO:0044822~poly(A) RNA binding,	IPR000994:Peptidase M24, structural domain,IPR004545:Proliferation-associated protein 1,IPR011991:Winged helix-turn-helix DNA-binding domain,IPR018349:Peptidase M24A, methionine aminopeptidase, subfamily 2, binding site,				Acetylation,Alternative splicing,Complete proteome,Cytoplasm,Nucleus,Phosphoprotein,Proteomics identification,Reference proteome,Repressor,Ribonucleoprotein,RNA-binding,rRNA processing,Transcription,Transcription regulation,Translation regulation,Ubl conjugation,
Prkra	protein activator of interferon induced protein kinase EIF2AK2(Prkra)	Rattus norvegicus		GO:0006468~protein phosphorylation,GO:0008284~positive regulation of cell proliferation,GO:0030422~production of siRNA involved in RNA interference,GO:0031054~pre-miRNA processing,GO:0034599~cellular response to oxidative stress,GO:0035196~production of miRNAs involved in gene silencing by miRNA,GO:0042473~outer ear morphogenesis,GO:0042474~middle ear morphogenesis,GO:0043085~positive regulation of catalytic activity,GO:0048705~skeletal system morphogenesis,GO:2001244~positive regulation of intrinsic apoptotic signaling pathway,	GO:0005622~intracellular,GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0016020~membrane,GO:0048471~perinuclear region of cytoplasm,	GO:0003725~double-stranded RNA binding,GO:0008047~enzyme activator activity,GO:0016301~kinase activity,GO:0019899~enzyme binding,GO:0019901~protein kinase binding,GO:0042802~identical protein binding,GO:0042803~protein homodimerization activity,GO:0044822~poly(A) RNA binding,	IPR014720:Double-stranded RNA-binding-like domain,			SM00358:DSRM,	Complete proteome,Cytoplasm,Kinase,Phosphoprotein,Proteomics identification,Reference proteome,Repeat,RNA-binding,RNA-mediated gene silencing,Transferase,	chain:Interferon-inducible double stranded RNA- dependent protein kinase activator A,domain:DRBM 1,domain:DRBM 2,domain:DRBM 3,modified residue,region of interest:Sufficient for self-association and interaction with TARBP2,
Ppp1r8	protein phosphatase 1, regulatory subunit 8(Ppp1r8)	Rattus norvegicus		GO:0008283~cell proliferation,GO:0035308~negative regulation of protein dephosphorylation,GO:0043086~negative regulation of catalytic activity,	GO:0005654~nucleoplasm,GO:0016607~nuclear speck,	GO:0003729~mRNA binding,GO:0004865~protein serine/threonine phosphatase inhibitor activity,GO:0005515~protein binding,GO:0008599~protein phosphatase type 1 regulator activity,GO:0019888~protein phosphatase regulator activity,	IPR000253:Forkhead-associated (FHA) domain,IPR008984:SMAD/FHA domain,			SM00240:FHA,	Complete proteome,Proteomics identification,Reference proteome,
Rbp1	retinol binding protein 1(Rbp1)	Rattus norvegicus		GO:0002138~retinoic acid biosynthetic process,GO:0006776~vitamin A metabolic process,GO:0006810~transport,GO:0030852~regulation of granulocyte differentiation,GO:0033189~response to vitamin A,GO:0042572~retinol metabolic process,GO:0042573~retinoic acid metabolic process,	GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0044297~cell body,	GO:0005215~transporter activity,GO:0016918~retinal binding,GO:0019841~retinol binding,	IPR000463:Cytosolic fatty-acid binding,IPR000566:Lipocalin/cytosolic fatty-acid binding protein domain,IPR011038:Calycin-like,IPR012674:Calycin,				3D-structure,Complete proteome,Cytoplasm,Direct protein sequencing,Reference proteome,Retinol-binding,Transport,Vitamin A,	binding site:Retinoic acid,chain:Retinol-binding protein 1,helix,strand,turn,
Rpl12	ribosomal protein L12(Rpl12)	Rattus norvegicus		GO:0000027~ribosomal large subunit assembly,GO:0006412~translation,GO:0045901~positive regulation of translational elongation,	GO:0005634~nucleus,GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0005840~ribosome,GO:0005925~focal adhesion,GO:0016020~membrane,GO:0022625~cytosolic large ribosomal subunit,GO:0070062~extracellular exosome,	GO:0003735~structural constituent of ribosome,GO:0044822~poly(A) RNA binding,GO:0070180~large ribosomal subunit rRNA binding,	IPR000911:Ribosomal protein L11,IPR020783:Ribosomal protein L11, C-terminal,IPR020784:Ribosomal protein L11, N-terminal,IPR020785:Ribosomal protein L11, conserved site,	rno03010:Ribosome,		SM00649:RL11,	Acetylation,Complete proteome,Phosphoprotein,Reference proteome,Ribonucleoprotein,Ribosomal protein,RNA-binding,	chain:60S ribosomal protein L12,modified residue,
Rpl22	ribosomal protein L22(Rpl22)	Rattus norvegicus		GO:0002181~cytoplasmic translation,GO:0046632~alpha-beta T cell differentiation,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005840~ribosome,GO:0005925~focal adhesion,GO:0022625~cytosolic large ribosomal subunit,GO:0030529~intracellular ribonucleoprotein complex,GO:0070062~extracellular exosome,	GO:0003723~RNA binding,GO:0003735~structural constituent of ribosome,GO:0008201~heparin binding,GO:0044822~poly(A) RNA binding,	IPR002671:Ribosomal protein L22e,	rno03010:Ribosome,			Complete proteome,Heparin-binding,Phosphoprotein,Reference proteome,Ribonucleoprotein,Ribosomal protein,RNA-binding,	chain:60S ribosomal protein L22,compositionally biased region:Asp/Glu-rich (highly acidic),
Rpl5	ribosomal protein L5(Rpl5)	Rattus norvegicus		GO:0000027~ribosomal large subunit assembly,GO:0006364~rRNA processing,GO:0006412~translation,GO:0010922~positive regulation of phosphatase activity,GO:0042273~ribosomal large subunit biogenesis,GO:0071241~cellular response to inorganic substance,GO:1905017~positive regulation of isoleucine-tRNA ligase activity,GO:1905020~positive regulation of methionine-tRNA ligase activity,GO:1905023~positive regulation of threonine-tRNA ligase activity,	GO:0005634~nucleus,GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0005925~focal adhesion,GO:0016020~membrane,GO:0017101~aminoacyl-tRNA synthetase multienzyme complex,GO:0022625~cytosolic large ribosomal subunit,GO:0022626~cytosolic ribosome,GO:0030529~intracellular ribonucleoprotein complex,GO:0070062~extracellular exosome,	GO:0003729~mRNA binding,GO:0003735~structural constituent of ribosome,GO:0005515~protein binding,GO:0008097~5S rRNA binding,GO:0044822~poly(A) RNA binding,	IPR005485:Ribosomal protein L5 eukaryotic/L18 archaeal,IPR025607:Ribosomal protein L5 eukaryotic/L18 archaeal, C-terminal,	rno03010:Ribosome,			Acetylation,Complete proteome,Cytoplasm,Direct protein sequencing,Isopeptide bond,Nucleus,Phosphoprotein,Reference proteome,Ribonucleoprotein,Ribosomal protein,RNA-binding,rRNA-binding,Ubl conjugation,	chain:60S ribosomal protein L5,modified residue,sequence conflict,
Rpl7	ribosomal protein L7(Rpl7)	Rattus norvegicus		GO:0000463~maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA),GO:0002181~cytoplasmic translation,GO:0006364~rRNA processing,GO:0042273~ribosomal large subunit biogenesis,GO:0097421~liver regeneration,	GO:0005634~nucleus,GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0005840~ribosome,GO:0005844~polysome,GO:0005925~focal adhesion,GO:0016020~membrane,GO:0022625~cytosolic large ribosomal subunit,GO:0030529~intracellular ribonucleoprotein complex,GO:0031672~A band,GO:0070062~extracellular exosome,	GO:0003677~DNA binding,GO:0003729~mRNA binding,GO:0003735~structural constituent of ribosome,GO:0008097~5S rRNA binding,GO:0042803~protein homodimerization activity,GO:0044822~poly(A) RNA binding,	IPR005998:Ribosomal protein L7, eukaryotic,IPR012988:Ribosomal protein L30, N-terminal,IPR016082:Ribosomal protein L30, ferredoxin-like fold domain,IPR018038:Ribosomal protein L30, conserved site,	rno03010:Ribosome,			Acetylation,Complete proteome,Direct protein sequencing,Phosphoprotein,Proteomics identification,Reference proteome,Repeat,Ribonucleoprotein,Ribosomal protein,RNA-binding,	chain:60S ribosomal protein L7,modified residue,region of interest:5 X 12 AA tandem repeats,repeat:1,repeat:2,repeat:3,repeat:4,repeat:5,
Rpl8	ribosomal protein L8(Rpl8)	Rattus norvegicus		GO:0002181~cytoplasmic translation,GO:1990090~cellular response to nerve growth factor stimulus,	GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0005925~focal adhesion,GO:0016020~membrane,GO:0022625~cytosolic large ribosomal subunit,	GO:0003735~structural constituent of ribosome,GO:0044822~poly(A) RNA binding,GO:1990932~5.8S rRNA binding,	IPR002171:Ribosomal protein L2,IPR008991:Translation protein SH3-like domain,IPR012340:Nucleic acid-binding, OB-fold,IPR014722:Ribosomal protein L2 domain 2,IPR014726:Ribosomal protein L2, domain 3,IPR022666:Ribosomal Proteins L2, RNA binding domain,IPR022669:Ribosomal protein L2, C-terminal,IPR022671:Ribosomal protein L2, conserved site,IPR023672:Ribosomal protein L2, archaeal-type,	rno03010:Ribosome,	PIRSF002158:ribosomal protein, L2p/L2a/L8e/organellar L2 types,	SM01382:SM01382,SM01383:SM01383,	Complete proteome,Cytoplasm,Hydroxylation,Reference proteome,Ribonucleoprotein,Ribosomal protein,RNA-binding,rRNA-binding,	chain:60S ribosomal protein L8,modified residue,
Rps11	ribosomal protein S11(Rps11)	Rattus norvegicus		GO:0001649~osteoblast differentiation,GO:0006412~translation,	GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0005840~ribosome,GO:0005925~focal adhesion,GO:0016020~membrane,GO:0022627~cytosolic small ribosomal subunit,GO:0031012~extracellular matrix,GO:0070062~extracellular exosome,	GO:0003735~structural constituent of ribosome,GO:0019843~rRNA binding,GO:0044822~poly(A) RNA binding,	IPR000266:Ribosomal protein S17,IPR012340:Nucleic acid-binding, OB-fold,IPR019979:Ribosomal protein S17, conserved site,	rno03010:Ribosome,			Acetylation,Citrullination,Complete proteome,Direct protein sequencing,Lipoprotein,Methylation,Palmitate,Phosphoprotein,Reference proteome,Ribonucleoprotein,Ribosomal protein,RNA-binding,rRNA-binding,	chain:40S ribosomal protein S11,modified residue,
Rps3	ribosomal protein S3(Rps3)	Rattus norvegicus		GO:0006281~DNA repair,GO:0006351~transcription, DNA-templated,GO:0006355~regulation of transcription, DNA-templated,GO:0006412~translation,GO:0006417~regulation of translation,GO:0006915~apoptotic process,GO:0006974~cellular response to DNA damage stimulus,GO:0006979~response to oxidative stress,GO:0007059~chromosome segregation,GO:0007067~mitotic nuclear division,GO:0010628~positive regulation of gene expression,GO:0017148~negative regulation of translation,GO:0031116~positive regulation of microtubule polymerization,GO:0031397~negative regulation of protein ubiquitination,GO:0032079~positive regulation of endodeoxyribonuclease activity,GO:0042769~DNA damage response, detection of DNA damage,GO:0042981~regulation of apoptotic process,GO:0043507~positive regulation of JUN kinase activity,GO:0045738~negative regulation of DNA repair,GO:0045739~positive regulation of DNA repair,GO:0051225~spindle assembly,GO:0051301~cell division,GO:0061481~response to TNF agonist,GO:0070301~cellular response to hydrogen peroxide,GO:1901224~positive regulation of NIK/NF-kappaB signaling,GO:1902231~positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage,GO:1902546~positive regulation of DNA N-glycosylase activity,GO:1905053~positive regulation of base-excision repair,GO:1990090~cellular response to nerve growth factor stimulus,GO:2001235~positive regulation of apoptotic signaling pathway,GO:2001272~positive regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis,	GO:0005634~nucleus,GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0005743~mitochondrial inner membrane,GO:0005759~mitochondrial matrix,GO:0005819~spindle,GO:0005829~cytosol,GO:0005840~ribosome,GO:0005844~polysome,GO:0005886~plasma membrane,GO:0005925~focal adhesion,GO:0012505~endomembrane system,GO:0016020~membrane,GO:0022627~cytosolic small ribosomal subunit,GO:0030425~dendrite,GO:0030529~intracellular ribonucleoprotein complex,GO:0032587~ruffle membrane,GO:0070062~extracellular exosome,GO:0071159~NF-kappaB complex,GO:0072686~mitotic spindle,	GO:0003677~DNA binding,GO:0003684~damaged DNA binding,GO:0003723~RNA binding,GO:0003729~mRNA binding,GO:0003735~structural constituent of ribosome,GO:0003906~DNA-(apurinic or apyrimidinic site) lyase activity,GO:0004520~endodeoxyribonuclease activity,GO:0005515~protein binding,GO:0008017~microtubule binding,GO:0008134~transcription factor binding,GO:0008534~oxidized purine nucleobase lesion DNA N-glycosylase activity,GO:0015631~tubulin binding,GO:0019104~DNA N-glycosylase activity,GO:0019899~enzyme binding,GO:0019900~kinase binding,GO:0019901~protein kinase binding,GO:0030544~Hsp70 protein binding,GO:0032183~SUMO binding,GO:0032357~oxidized purine DNA binding,GO:0032358~oxidized pyrimidine DNA binding,GO:0044390~ubiquitin-like protein conjugating enzyme binding,GO:0044822~poly(A) RNA binding,GO:0051018~protein kinase A binding,GO:0051879~Hsp90 protein binding,GO:0070181~small ribosomal subunit rRNA binding,GO:0097100~supercoiled DNA binding,	IPR001351:Ribosomal protein S3, C-terminal,IPR004044:K Homology domain, type 2,IPR005703:Ribosomal protein S3, eukaryotic/archaeal,IPR009019:K homology domain, prokaryotic type,IPR015946:K homology domain-like, alpha/beta,IPR018280:Ribosomal protein S3, conserved site,	rno03010:Ribosome,			Acetylation,Apoptosis,Cell cycle,Cell division,Complete proteome,Cytoplasm,Cytoskeleton,Direct protein sequencing,DNA damage,DNA repair,DNA-binding,Isopeptide bond,Lyase,Membrane,Methylation,Mitochondrion,Mitochondrion inner membrane,Mitosis,Nucleus,Phosphoprotein,Reference proteome,Ribonucleoprotein,Ribosomal protein,RNA-binding,Transcription,Transcription regulation,Translation regulation,Ubl conjugation,	chain:40S ribosomal protein S3,cross-link:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin),domain:KH type-2,modified residue,
Rps4x	ribosomal protein S4, X-linked(Rps4x)	Rattus norvegicus		GO:0006412~translation,GO:0007275~multicellular organism development,GO:0008284~positive regulation of cell proliferation,GO:0045471~response to ethanol,GO:0045727~positive regulation of translation,	GO:0005840~ribosome,GO:0005844~polysome,GO:0005925~focal adhesion,GO:0015935~small ribosomal subunit,GO:0016020~membrane,GO:0022627~cytosolic small ribosomal subunit,GO:0030529~intracellular ribonucleoprotein complex,GO:0031012~extracellular matrix,GO:0036464~cytoplasmic ribonucleoprotein granule,GO:0070062~extracellular exosome,	GO:0003735~structural constituent of ribosome,GO:0019843~rRNA binding,GO:0044822~poly(A) RNA binding,	IPR000876:Ribosomal protein S4e,IPR002942:RNA-binding S4 domain,IPR005824:KOW,IPR013843:Ribosomal protein S4e, N-terminal,IPR013845:Ribosomal protein S4e, central region,IPR018199:Ribosomal protein S4e, N-terminal, conserved site,	rno03010:Ribosome,	PIRSF002116:ribosomal protein S4a/S4e,	SM00363:S4,	Acetylation,Complete proteome,Cytoplasm,Proteomics identification,Reference proteome,Ribonucleoprotein,Ribosomal protein,RNA-binding,rRNA-binding,
Rps9	ribosomal protein S9(Rps9)	Rattus norvegicus		GO:0006412~translation,GO:0008284~positive regulation of cell proliferation,GO:0045903~positive regulation of translational fidelity,	GO:0005634~nucleus,GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0005925~focal adhesion,GO:0015935~small ribosomal subunit,GO:0016020~membrane,GO:0022627~cytosolic small ribosomal subunit,GO:0030529~intracellular ribonucleoprotein complex,GO:0070062~extracellular exosome,	GO:0003735~structural constituent of ribosome,GO:0019843~rRNA binding,GO:0044822~poly(A) RNA binding,GO:0045182~translation regulator activity,GO:1990932~5.8S rRNA binding,	IPR001912:Ribosomal protein S4/S9, N-terminal,IPR002942:RNA-binding S4 domain,IPR005710:Ribosomal protein S4/S9, eukaryotic/archaeal,IPR018079:Ribosomal protein S4, conserved site,IPR022801:Ribosomal protein S4/S9,	rno03010:Ribosome,		SM00363:S4,SM01390:SM01390,	Acetylation,Complete proteome,Cytoplasm,Direct protein sequencing,Phosphoprotein,Proteomics identification,Reference proteome,Ribonucleoprotein,Ribosomal protein,RNA-binding,rRNA-binding,	chain:40S ribosomal protein S9,domain:S4 RNA-binding,modified residue,sequence conflict,
Safb	scaffold attachment factor B(Safb)	Rattus norvegicus	General function prediction only,	GO:0006351~transcription, DNA-templated,GO:0006357~regulation of transcription from RNA polymerase II promoter,GO:0030520~intracellular estrogen receptor signaling pathway,GO:0040007~growth,GO:0042445~hormone metabolic process,GO:0045944~positive regulation of transcription from RNA polymerase II promoter,GO:0050684~regulation of mRNA processing,	GO:0005634~nucleus,GO:0005654~nucleoplasm,	GO:0000166~nucleotide binding,GO:0001047~core promoter binding,GO:0003676~nucleic acid binding,GO:0003682~chromatin binding,GO:0003690~double-stranded DNA binding,GO:0003723~RNA binding,GO:0005515~protein binding,GO:0043565~sequence-specific DNA binding,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR003034:SAP domain,IPR012677:Nucleotide-binding, alpha-beta plait,			SM00360:RRM,SM00513:SAP,	Acetylation,Coiled coil,Complete proteome,DNA-binding,Isopeptide bond,Methylation,Nucleus,Phosphoprotein,Proteomics identification,Reference proteome,Repressor,RNA-binding,Transcription,Transcription regulation,Ubl conjugation,	chain:Scaffold attachment factor B1,compositionally biased region:Arg-rich,compositionally biased region:Glu-rich,domain:RRM,domain:SAP,modified residue,region of interest:Interacts with POLR2A; SFRS1; SFRS9 and TRA2B,short sequence motif:Nuclear localization signal,
Srrm1	serine and arginine repetitive matrix 1(Srrm1)	Rattus norvegicus		GO:0006397~mRNA processing,	GO:0005654~nucleoplasm,GO:0005681~spliceosomal complex,GO:0071013~catalytic step 2 spliceosome,	GO:0044822~poly(A) RNA binding,	IPR002483:PWI domain,	rno03013:RNA transport,rno03015:mRNA surveillance pathway,		SM00311:PWI,	Complete proteome,Proteomics identification,Reference proteome,
Srsf1	serine and arginine rich splicing factor 1(Srsf1)	Rattus norvegicus	Transcription / Cell division and chromosome partitioning,	GO:0000380~alternative mRNA splicing, via spliceosome,GO:0000395~mRNA 5'-splice site recognition,GO:0001701~in utero embryonic development,GO:0008380~RNA splicing,GO:0033120~positive regulation of RNA splicing,GO:0048709~oligodendrocyte differentiation,GO:0060048~cardiac muscle contraction,GO:0097421~liver regeneration,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0016607~nuclear speck,GO:0035145~exon-exon junction complex,GO:0070062~extracellular exosome,GO:0071013~catalytic step 2 spliceosome,	GO:0000166~nucleotide binding,GO:0003723~RNA binding,GO:0003729~mRNA binding,GO:0043422~protein kinase B binding,GO:0044822~poly(A) RNA binding,GO:0050733~RS domain binding,	IPR000504:RNA recognition motif domain,IPR012677:Nucleotide-binding, alpha-beta plait,	rno03040:Spliceosome,rno05168:Herpes simplex infection,		SM00360:RRM,	Complete proteome,Proteomics identification,Reference proteome,
Srsf10	serine and arginine rich splicing factor 10(Srsf10)	Rattus norvegicus		GO:0000375~RNA splicing, via transesterification reactions,GO:0000398~mRNA splicing, via spliceosome,GO:0006376~mRNA splice site selection,GO:0016482~cytosolic transport,GO:0048024~regulation of mRNA splicing, via spliceosome,GO:0048025~negative regulation of mRNA splicing, via spliceosome,	GO:0005654~nucleoplasm,GO:0005829~cytosol,GO:0016607~nuclear speck,GO:0030425~dendrite,GO:0043025~neuronal cell body,GO:0043679~axon terminus,	GO:0000166~nucleotide binding,GO:0003723~RNA binding,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR012677:Nucleotide-binding, alpha-beta plait,	rno03040:Spliceosome,		SM00360:RRM,	Complete proteome,Proteomics identification,Reference proteome,
Srsf11	serine and arginine rich splicing factor 11(Srsf11)	Rattus norvegicus			GO:0005654~nucleoplasm,	GO:0000166~nucleotide binding,GO:0003676~nucleic acid binding,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR012677:Nucleotide-binding, alpha-beta plait,			SM00360:RRM,	Complete proteome,Proteomics identification,Reference proteome,
