2130	ENSMUSG00000059208	2010-03-18	2010-04-06	Hnrnpm	heterogeneous nuclear ribonucleoprotein M Gene [Source:MGI Symbol;Acc:MGI:1926465]	Mus musculus	10090	RRMx3	\N	\N	Hnrpm	\N	\N	Q9D0E1
2131	ENSMUSG00000059273	2010-03-18	2010-04-28	Zc3h4	zinc finger CCCH-type containing 4 Gene [Source:MGI Symbol;Acc:MGI:2682314]	Mus musculus	10090	Znf_CCCHx1	\N	\N	Kiaa1064-hp	\N	\N	Q6ZPZ3
2132	ENSMUSG00000059278	2010-03-18	2010-07-21	Lsmd1	LSM domain containing 1 Gene [Source:MGI Symbol;Acc:MGI:1925554]	Mus musculus	10090	LSmx1	\N	\N		\N	\N	Q9D2U5
2133	ENSMUSG00000059334	2010-03-18	2010-04-27	Zfp36l3	zinc finger protein 36, C3H type-like 3 Gene [Source:MGI Symbol;Acc:MGI:3525151]	Mus musculus	10090	Znf_CCCHx2	\N	\N		\N	\N	\N
2134	ENSMUSG00000059708	2010-03-18	2010-07-24	Sfrs17b	splicing factor, arginine/serine-rich 17b Gene [Source:MGI Symbol;Acc:MGI:2443758]	Mus musculus	10090	RRMx1	\N	\N	Talia	\N	\N	A2A3V1
2135	ENSMUSG00000060087	2010-03-18	2010-07-24		LSM5 homolog, U6 small nuclear RNA associated (S. cerevisiae) (Lsm5), mRNA [Source:RefSeq DNA;Acc:NM_025520]	Mus musculus	10090	LSmx1	\N	\N		\N	\N	\N
2136	ENSMUSG00000060244	2010-03-18	2010-06-29	Refbp2	RNA and export factor binding protein 2 Gene [Source:MGI Symbol;Acc:MGI:1913144]	Mus musculus	10090	RRMx1	\N	\N		\N	\N	Q9JJW6
2137	ENSMUSG00000060373	2010-03-18	2010-05-07	Hnrnpc	heterogeneous nuclear ribonucleoprotein C Gene [Source:MGI Symbol;Acc:MGI:107795]	Mus musculus	10090	RRMx1	\N	\N	D14Wsu171e	\N	\N	Q9Z204
2138	ENSMUSG00000060461	2010-03-18	2010-07-23	Dppa5a	developmental pluripotency associated 5A Gene [Source:MGI Symbol;Acc:MGI:101800]	Mus musculus	10090	KHx1	\N	\N	ecat2	\N	\N	Q9CQS7
2139	ENSMUSG00000060487	2010-03-18	\N	Samd5	sterile alpha motif domain containing 5 Gene [Source:MGI Symbol;Acc:MGI:2444815]	Mus musculus	10090	\N	1	SAM domain		\N	\N	\N
2140	ENSMUSG00000060657	2010-03-18	2010-07-21	4921513D23Rik	RIKEN cDNA 4921513D23 gene Gene [Source:MGI Symbol;Acc:MGI:2444505]	Mus musculus	10090	RRMx2	\N	\N		\N	\N	Q8BJ34
2141	ENSMUSG00000060673	2010-03-18	2010-07-24	4930595M18Rik	RIKEN cDNA 4930595M18 gene Gene [Source:MGI Symbol;Acc:MGI:3045300]	Mus musculus	10090	RRMx1	\N	\N		\N	\N	\N
2142	ENSMUSG00000061028	2010-03-18	2010-05-05	Sfrs16	splicing factor, arginine/serine-rich 16 Gene [Source:MGI Symbol;Acc:MGI:1855695]	Mus musculus	10090		\N	\N	SWAP2	\N	\N	Q8CFC7
2143	ENSMUSG00000061186	2010-03-18	2010-07-23	Sfmbt2	Scm-like with four mbt domains 2 Gene [Source:MGI Symbol;Acc:MGI:2447794]	Mus musculus	10090	\N	1	SAM domain	D2Wsu23e	\N	\N	\N
2144	ENSMUSG00000061313	2010-03-18	2010-05-03	Ddhd2	DDHD domain containing 2 Gene [Source:MGI Symbol;Acc:MGI:1919358]	Mus musculus	10090	\N	1	No evidence of RNA binding	SAMWD1	\N	\N	\N
2145	ENSMUSG00000061479	2010-03-18	2010-06-17	Snrpa	small nuclear ribonucleoprotein polypeptide A Gene [Source:MGI Symbol;Acc:MGI:1855690]	Mus musculus	10090	RRMx2	\N	\N	U1 snRNP	\N	\N	Q62189
2146	ENSMUSG00000061613	2010-03-18	2010-05-10	U2af1	U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 1 Gene [Source:MGI Symbol;Acc:MGI:98884]	Mus musculus	10090	RRMx1; Znf_CCCHx1	\N	\N	35kDa	\N	\N	Q9D883
2147	ENSMUSG00000062078	2010-03-18	2010-04-25	Qk	quaking Gene [Source:MGI Symbol;Acc:MGI:97837]	Mus musculus	10090	KHx1	\N	\N	l(17)-1Wis	\N	\N	Q9QYS9
2148	ENSMUSG00000062791	2010-03-18	2010-07-24	Gm382	predicted gene 382 Gene [Source:MGI Symbol;Acc:MGI:2685228]	Mus musculus	10090	KHx11	\N	\N	LOC211208	\N	\N	\N
2149	ENSMUSG00000063334	2010-03-18	2010-05-10	Krr1	KRR1, small subunit (SSU) processome component, homolog (yeast) Gene [Source:MGI Symbol;Acc:MGI:1289274]	Mus musculus	10090	KHx1	\N	\N	D10Ertd773e	\N	\N	Q8BGA5
2150	ENSMUSG00000063511	2010-03-18	2010-07-20	Snrnp70	small nuclear ribonucleoprotein 70 (U1) Gene [Source:MGI Symbol;Acc:MGI:98341]	Mus musculus	10090	RRMx1	\N	\N	Rnulp70	\N	\N	Q62376
2151	ENSMUSG00000063804	2010-03-18	2010-05-04	Lin28b	lin-28 homolog B (C. elegans) Gene [Source:MGI Symbol;Acc:MGI:3584032]	Mus musculus	10090	CSDx1; Znf_CCHCx2	\N	\N		\N	\N	Q45KJ6
2152	ENSMUSG00000064317	2010-03-18	2010-07-14		U6 snRNA-associated Sm-like protein LSm7  [Source:UniProtKB/Swiss-Prot;Acc:Q9CQQ8]	Mus musculus	10090	LSmx1	\N	\N		\N	\N	Q9CQQ8
2153	ENSMUSG00000066037	2010-03-18	2010-05-03	Hnrnpr	heterogeneous nuclear ribonucleoprotein R Gene [Source:MGI Symbol;Acc:MGI:1891692]	Mus musculus	10090	RRMx3	\N	\N	hnRNPR	\N	\N	\N
2154	ENSMUSG00000066107	2010-03-18	2010-07-24		Novel protein containing an RNA recognition motif Fragment  [Source:UniProtKB/TrEMBL;Acc:A2AMD0]	Mus musculus	10090	RRMx1	\N	\N		\N	\N	\N
2155	ENSMUSG00000066191	2010-03-18	\N	Anks6	ankyrin repeat and sterile alpha motif domain containing 6 Gene [Source:MGI Symbol;Acc:MGI:1922941]	Mus musculus	10090	\N	1	SAM domain	SamCystin	\N	\N	\N
2156	ENSMUSG00000067873	2010-03-18	2010-07-21	Htatsf1	HIV TAT specific factor 1 Gene [Source:MGI Symbol;Acc:MGI:1919709]	Mus musculus	10090	RRMx2	\N	\N	TAT-SF1	\N	\N	Q8BGC0
2157	ENSMUSG00000068823	2010-03-18	2010-04-29	Csde1	cold shock domain containing E1, RNA binding Gene [Source:MGI Symbol;Acc:MGI:92356]	Mus musculus	10090	CSDx5	\N	\N	D3Jfr1	\N	\N	Q91W50
2158	ENSMUSG00000068856	2010-03-18	2010-04-25	Sf3b4	splicing factor 3b, subunit 4 Gene [Source:MGI Symbol;Acc:MGI:109580]	Mus musculus	10090	RRMx2	\N	\N	SF3b49	\N	\N	Q8QZY9
2159	ENSMUSG00000068882	2010-03-18	2010-07-01	Ssb	Sjogren syndrome antigen B Gene [Source:MGI Symbol;Acc:MGI:98423]	Mus musculus	10090	Lax1; RRMx2	\N	\N	autoantigen La	\N	\N	P32067
2160	ENSMUSG00000069031	2010-03-18	2010-07-24		RNA-binding motif protein, Y chromosome, family 1 member B (RNA-binding motif protein 1) [Source:UniProtKB/Swiss-Prot;Acc:Q60990]	Mus musculus	10090	RRMx1	\N	\N		\N	\N	Q60990
2161	ENSMUSG00000069565	2010-03-18	2010-03-22	Dazap1	DAZ associated protein 1 Gene [Source:MGI Symbol;Acc:MGI:1917498]	Mus musculus	10090	RRMx2	\N	\N	mPrrp	\N	\N	Q9JII5
2162	ENSMUSG00000069769	2010-03-18	2010-04-06	Msi2	Musashi homolog 2 (Drosophila) Gene [Source:MGI Symbol;Acc:MGI:1923876]	Mus musculus	10090	RRMx2	\N	\N	Musashi2	\N	\N	Q920Q6
2163	ENSMUSG00000069867	2010-03-18	2010-04-07	Pabpn1l	poly(A)binding protein nuclear 1-like Gene [Source:MGI Symbol;Acc:MGI:2685954]	Mus musculus	10090	RRMx1	\N	\N	LOC382035	\N	\N	Q5XFR0
2164	ENSMUSG00000070319	2010-03-18	2010-05-07	Eif3g	eukaryotic translation initiation factor 3, subunit G Gene [Source:MGI Symbol;Acc:MGI:1858258]	Mus musculus	10090	RRMx1	\N	\N	TU-189B2	\N	\N	Q9Z1D1
2165	ENSMUSG00000070527	2010-03-18	2010-07-14	Mkrn3	makorin, ring finger protein, 3 Gene [Source:MGI Symbol;Acc:MGI:2181178]	Mus musculus	10090	Znf_CCCHx3; Znf_RING	\N	\N	D7H15S9-1	\N	\N	Q60764
2166	ENSMUSG00000070732	2010-03-18	2010-07-23	Rbm44	RNA binding motif protein 44 Gene [Source:MGI Symbol;Acc:MGI:2685663]	Mus musculus	10090	RRMx1	\N	\N	LOC329207	\N	\N	Q3V089
2167	ENSMUSG00000070738	2010-03-18	\N	Dgkd	diacylglycerol kinase, delta Gene [Source:MGI Symbol;Acc:MGI:2138334]	Mus musculus	10090	\N	1	no RNA-binding domain	DGKdelta	\N	\N	\N
2168	ENSMUSG00000070780	2010-03-18	2010-07-23	Rbm47	RNA binding motif protein 47 Gene [Source:MGI Symbol;Acc:MGI:2384294]	Mus musculus	10090	RRMx3	\N	\N		\N	\N	Q91WT8
2169	ENSMUSG00000071172	2010-03-18	2010-07-22	Sfrs3	splicing factor, arginine/serine-rich 3 (SRp20) Gene [Source:MGI Symbol;Acc:MGI:98285]	Mus musculus	10090	RRMx1	\N	\N	X16	\N	\N	P84104
2170	ENSMUSG00000071337	2010-03-18	2010-05-10	Tia1	cytotoxic granule-associated RNA binding protein 1 Gene [Source:MGI Symbol;Acc:MGI:107914]	Mus musculus	10090	RRMx3	\N	\N	mTIA-1	\N	\N	P52912
2171	ENSMUSG00000071645	2010-03-18	2010-05-03	Tut1	terminal uridylyl transferase 1, U6 snRNA-specific Gene [Source:MGI Symbol;Acc:MGI:1917294]	Mus musculus	10090	RRMx1; Znf_C2H2_jazx1	\N	\N	Rbm21	\N	\N	Q8R3F9
2172	ENSMUSG00000071662	2010-03-18	2010-05-10	Polr2g	polymerase (RNA) II (DNA directed) polypeptide G Gene [Source:MGI Symbol;Acc:MGI:1914960]	Mus musculus	10090	S1x1	0	Binds RNA nonspecifically	Rpo2-7l	\N	\N	P62488
2173	ENSMUSG00000071960	2010-03-18	2010-07-24		RNA-binding motif protein, Y chromosome, family 1 member B (RNA-binding motif protein 1) [Source:UniProtKB/Swiss-Prot;Acc:Q60990]	Mus musculus	10090	RRMx1	\N	\N		\N	\N	Q60990
2174	ENSMUSG00000072629	2010-03-18	2010-07-24	Setd1b	SET domain containing 1B Gene [Source:MGI Symbol;Acc:MGI:2652820]	Mus musculus	10090	RRMx1	\N	\N	KMT2G	\N	\N	\N
2175	ENSMUSG00000073894	2010-03-18	2010-06-29	Rbmxl2	RNA binding motif protein, X-linked-like 2 Gene [Source:MGI Symbol;Acc:MGI:1923822]	Mus musculus	10090	RRMx1	\N	\N		\N	\N	\N
2176	ENSMUSG00000075376	2010-03-18	2010-04-28	Rc3h2	ring finger and CCCH-type zinc finger domains 2 Gene [Source:MGI Symbol;Acc:MGI:2442789]	Mus musculus	10090	Znf_CCCHx1; Znf_RINGx1	\N	\N	Rnf164	\N	\N	P0C090
2177	ENSMUSG00000075600	2010-03-18	2010-04-28	Zc3h3	zinc finger CCCH type containing 3 Gene [Source:MGI Symbol;Acc:MGI:2663721]	Mus musculus	10090	Znf_CCCHx1	\N	\N	Smicl	\N	\N	Q8CHP0
2178	ENSMUSG00000078134	2010-03-18	2010-06-29		Novel protein similar to splicing factor, arginine/serine-rich 3 (SRp20) Sfrs3MCG21910 ; [Source:UniProtKB/TrEMBL;Acc:A2A4X6]	Mus musculus	10090	RRMx1	\N	\N		\N	\N	\N
2179	ENSMUSG00000078765	2010-03-18	2010-05-10	U2af1l4	U2 small nuclear RNA auxiliary factor 1-like 4 Gene [Source:MGI Symbol;Acc:MGI:2678374]	Mus musculus	10090	RRMx1; Znf_CCCHx1	\N	\N	auxiliary factor 26	\N	\N	Q8BGJ9
2180	ENSMUSG00000082044	2010-03-18	2010-07-24		small nuclear ribonucleoprotein E (Snrpe), mRNA [Source:RefSeq DNA;Acc:NM_009227]	Mus musculus	10090		\N	\N		\N	\N	\N
2181	ENSMUSG00000084128	2010-03-18	2010-07-01	Esrp2	epithelial splicing regulatory protein 2 Gene [Source:MGI Symbol;Acc:MGI:1924661]	Mus musculus	10090	RRMx3	\N	\N	Rbm35b	\N	\N	Q8K0G8
2182	ENSMUSG00000086240	2010-03-18	2010-07-24		LSM5 homolog, U6 small nuclear RNA associated (S. cerevisiae) (Lsm5), mRNA [Source:RefSeq DNA;Acc:NM_025520]	Mus musculus	10090		\N	\N		\N	\N	\N
2183	FBgn0000114	2010-03-18	2010-03-30	aret	arrest	Drosophila melanogaster	7227	RRMx3	\N	\N	aret; arrest; Bruno; bruno	\N	\N	\N
2184	FBgn0000182	2010-03-18	2010-06-30	BicC	Bicaudal C	Drosophila melanogaster	7227	KHx2; SAMx1	\N	\N	BicC; Bicaudal C; Bicaudal-C	\N	\N	Q24009
2185	FBgn0000363	2010-03-18	2010-07-01	cpo	couch potato	Drosophila melanogaster	7227	RRMx1	\N	\N	cpo; couch potato; Couch potato	\N	\N	Q01617
2186	FBgn0000426	2010-03-18	2010-07-06	DebB	Developmental embryonic B	Drosophila melanogaster	7227	LSmx1	\N	\N	SmF; Small ribonucleoprotein particle protein SmF; Developmental embryonic B	\N	\N	Q24297
2187	FBgn0001120	2010-03-18	2010-07-01	gnu	giant nuclei	Drosophila melanogaster	7227	\N	1	SAM domain	gnu; giant nuclei	\N	\N	\N
2188	FBgn0001215	2010-03-18	2010-05-20	Hrb98DE	Heterogeneous nuclear ribonucleoprotein at 98DE	Drosophila melanogaster	7227	RRMx2	\N	\N	Hrb98DE; Heterogeneous nuclear ribonucleoprotein at 98DE; hnRNA-binding protein 1	\N	\N	P07909
2189	FBgn0002044	2010-03-18	2010-05-15	swm	second mitotic wave missing	Drosophila melanogaster	7227	RRMx1; Znf_CCCHx1	\N	\N	swm; second mitotic wave missing; lethal (2) 37Dh	\N	\N	\N
2190	FBgn0002622	2010-03-18	\N	RpS3	Ribosomal protein S3	Drosophila melanogaster	7227	\N	0	nonspecific binder	RpS3; Ribosomal protein S3; Minute(3)95A; rps3 gene; ribosomal protein S3	\N	\N	Q06559
2191	FBgn0002780	2010-03-18	2010-07-05	mod	modulo	Drosophila melanogaster	7227	RRMx4	\N	\N	mod; modulo; male sterile(3)100EF; Modulo	\N	\N	P13469
2192	FBgn0003031	2010-03-18	2010-04-06	pAbp	polyA-binding protein	Drosophila melanogaster	7227	RRMx4	\N	\N		\N	\N	P21187
2193	FBgn0003165	2010-03-18	2010-04-29	pum	pumilio	Drosophila melanogaster	7227	PUMx1	\N	\N	pum; pumilio; Pumilio; pumuckel; ovarette; bemused; Pumillio	\N	\N	P25822
2194	FBgn0003334	2010-03-18	2010-04-29	Scm	Sex comb on midleg	Drosophila melanogaster	7227	\N	1	No evidence of RNA binding	Scm; Sex comb on midleg; Sex combs on midlegs; Sex combs on midleg	\N	\N	\N
2195	FBgn0003435	2010-03-18	2010-03-31	sm	smooth	Drosophila melanogaster	7227	RRMx3	\N	\N	sm; smooth	\N	\N	\N
2196	FBgn0003449	2010-03-18	2010-06-17	snf	sans fille	Drosophila melanogaster	7227	RRMx2	\N	\N	snf; sans fille; simply not fertile; splicing necessary factor; Sans-fille	\N	\N	P43332
2197	FBgn0003575	2010-03-18	2010-04-28	su(s)	suppressor of sable	Drosophila melanogaster	7227	Znf_CCCHx1	\N	\N	su(s); suppressor of sable; Suppressor of sable	\N	\N	P22293
2198	FBgn0003638	2010-03-18	2010-04-30	su(w[a])	suppressor of white-apricot	Drosophila melanogaster	7227	SURPx2	\N	\N	su(w[a]); suppressor of white-apricot; suppressor of apricot	\N	\N	P12297
2199	FBgn0003659	2010-03-18	2010-07-05	Sxl	Sex lethal	Drosophila melanogaster	7227	RRMx2	\N	\N	Sxl; Sex lethal; Sex-lethal; Female lethal; sex-lethal; Sexlethal	\N	1B7F	P19339
2200	FBgn0003742	2010-03-18	2010-05-14	tra2	transformer 2	Drosophila melanogaster	7227	RRMx1	\N	\N	tra2; transformer 2; transformer-2; transformer2; Transformer-2; Transformer 2	\N	\N	P19018
2201	FBgn0004227	2010-03-18	2010-05-07	nonA	no on or off transient A	Drosophila melanogaster	7227	RRMx2	0	Binds ssDNA, dsDNA (PMID: 8355702)	nonA; no on or off transient A; Bj6-monoclonal-antibody; dissonance; Positive spike II group; no on or off transient-A; no-on-transient-A; non-on-transient-A; no-on-transient A; no-on transient A	\N	\N	Q04047
2202	FBgn0004237	2010-03-18	2010-05-20	Hrb87F	Heterogeneous nuclear ribonucleoprotein at 87F	Drosophila melanogaster	7227	RRMx2	\N	\N	Hrb87F; Heterogeneous nuclear ribonucleoprotein at 87F; Heterogeneous nuclear ribonucleoprotein at 85CD; hnRNA-binding protein 2	\N	\N	P48810
2203	FBgn0004395	2010-03-18	2010-07-06	unk	unkempt	Drosophila melanogaster	7227	Znf_CCCHx4; Znf_RINGx1	\N	\N	unk; unkempt	\N	\N	Q86B79
2204	FBgn0004587	2010-03-18	2010-06-29	B52	B52	Drosophila melanogaster	7227	RRMx2	\N	\N	B52; B52; Enhancer of Deformed; RNA-binding protein 8; Monoclonal-antibody-B52; Serine/arginine rich protein 55; Splicing factor B52; serine-arginine protein 55	\N	\N	P26686
2205	FBgn0004838	2010-03-18	2010-04-01	Hrb27C	Heterogeneous nuclear ribonucleoprotein at 27C	Drosophila melanogaster	7227	RRMx2	\N	\N	Hrb27C; Heterogeneous nuclear ribonucleoprotein at 27C; Heterogeneous nuclear ribonucleoprotein; linha; RNA-binding protein 7	\N	\N	P48809
2206	FBgn0004860	2010-03-18	\N	ph-d	polyhomeotic distal	Drosophila melanogaster	7227	\N	1	SAM domain	ph-d; polyhomeotic distal; polyhomeotic-distal; Polyhomeotic; polyhomeotic; polyhomeotic proximal	\N	\N	\N
2207	FBgn0004861	2010-03-18	\N	ph-p	polyhomeotic proximal	Drosophila melanogaster	7227	\N	1	SAM domain	ph-p; polyhomeotic proximal; Polyhomeotic Proximal; Polyhomeotic; polyhomeotic	\N	\N	\N
2208	FBgn0004882	2010-03-18	2010-04-01	orb	oo18 RNA-binding protein	Drosophila melanogaster	7227	RRMx2	\N	\N	orb; oo18 RNA-binding protein	\N	\N	\N
2209	FBgn0004903	2010-03-18	2010-07-06	Rb97D	Ribonuclear protein at 97D	Drosophila melanogaster	7227	RRMx2	\N	\N	Rb97D; Ribonuclear protein at 97D	\N	\N	Q02926
2210	FBgn0004925	2010-03-18	2010-07-20	eIF-2alpha	eIF-2alpha	Drosophila melanogaster	7227	S1x1	\N	\N		\N	\N	P41374
2211	FBgn0005411	2010-03-18	2010-05-10	U2af50	U2 small nuclear riboprotein auxiliary factor 50	Drosophila melanogaster	7227	RRMx3	\N	\N	U2af50; U2 small nuclear riboprotein auxiliary factor 50	\N	\N	Q24562
2212	FBgn0005639	2010-03-18	2010-07-06	mxc	multi sex combs	Drosophila melanogaster	7227	RRMx2; Lax1	\N	\N		\N	\N	\N
2213	FBgn0005648	2010-03-18	2010-05-31	Pabp2	Pabp2	Drosophila melanogaster	7227	RRMx1	\N	\N	Pabp2; Pabp2; nuclear poly(A)-binding protein; polyA-binding protein II	\N	\N	Q7KNF2
2214	FBgn0005649	2010-03-18	2010-05-10	Rox8	Rox8	Drosophila melanogaster	7227	RRMx3	\N	\N	Rox8; Rox8; RNA-binding protein 12	\N	\N	\N
2215	FBgn0010083	2010-03-18	2010-07-20	SmB	Small ribonucleoprotein particle protein B	Drosophila melanogaster	7227	LSmx1	\N	\N	SmB; Small ribonucleoprotein particle protein SmB; Small ribonucleoprotein particle protein B; polypeptide B	\N	\N	Q05856
2216	FBgn0010256	2010-03-18	2010-07-06	Rbp2	RNA-binding protein 2	Drosophila melanogaster	7227	RRMx1	\N	\N	Rbp2; RNA-binding protein 2; anon-fast-evolving-1B9	\N	\N	\N
2217	FBgn0010258	2010-03-18	2010-07-06	Rbp4	RNA-binding protein 4	Drosophila melanogaster	7227	RRMx2	\N	\N	Rbp4; RNA-binding protein 4; Testis specific RRM protein	\N	\N	\N
2218	FBgn0010263	2010-03-18	2010-06-28	Rbp9	RNA-binding protein 9	Drosophila melanogaster	7227	RRMx3	\N	\N	Rbp9; RNA-binding protein 9; female sterile(2)Bridges; female sterile; RNA-binding protein 10; female sterile (2) Bridges	\N	\N	\N
2219	FBgn0010431	2010-03-18	\N	mtrm	matrimony	Drosophila melanogaster	7227	\N	1	SAM domain	mtrm; matrimony	\N	\N	\N
2220	FBgn0010774	2010-03-18	2010-06-29	Aly	Aly	Drosophila melanogaster	7227	RRMx1	\N	\N	Aly; Aly	\N	\N	\N
2221	FBgn0010905	2010-03-18	\N	Spn	Spinophilin	Drosophila melanogaster	7227	\N	1	SAM domain	Spn; Spinophilin; d-spinophilin	\N	\N	\N
2222	FBgn0011206	2010-03-18	2010-03-30	bol	boule	Drosophila melanogaster	7227	RRMx1	\N	\N	bol; boule; Boule	\N	\N	Q24207
2223	FBgn0011224	2010-03-18	2010-04-07	heph	hephaestus	Drosophila melanogaster	7227	RRMx4	\N	\N		\N	\N	\N
2224	FBgn0011305	2010-03-18	2010-07-07	Rsf1	Repressor splicing factor 1	Drosophila melanogaster	7227	RRMx1	\N	\N	Rsf1; Repressor splicing factor 1	\N	\N	Q24491
2225	FBgn0011571	2010-03-18	2010-06-01	caz	cabeza	Drosophila melanogaster	7227	RRMx1; Znf_RanBP2x1	\N	\N	caz; cabeza; Sarcoma-associated RNA-binding fly homolog; CABEZA	\N	\N	Q27294
2226	FBgn0011638	2010-03-18	2010-07-01	La	La autoantigen-like	Drosophila melanogaster	7227	Lax1; RRMx2	\N	\N	La; La autoantigen-like; ribonucleoprotein La	\N	\N	P40796
2227	FBgn0011640	2010-03-18	2010-05-06	lark	lark	Drosophila melanogaster	7227	RRMx2; Znf_CCHCx1	\N	\N	lark; lark	\N	\N	Q94901
2228	FBgn0011666	2010-03-18	2010-04-06	msi	musashi	Drosophila melanogaster	7227	RRMx2	\N	\N	msi; musashi	\N	\N	\N
2229	FBgn0011837	2010-03-18	2010-04-27	Tis11	Tis11 homolog	Drosophila melanogaster	7227	Znf_CCCHx2	\N	\N	Tis11; Tis11 homolog	\N	\N	P47980
2230	FBgn0014024	2010-03-18	2010-05-21	Rnp4F	RNA-binding protein 4F	Drosophila melanogaster	7227	RRMx1	\N	\N	Rnp4F; RNA-binding protein 4F; splicing assembly factor rnp-4f	\N	\N	Q9W4D2
2231	FBgn0014362	2010-03-18	2010-05-03	mub	mushroom-body expressed	Drosophila melanogaster	7227	KHx3	\N	\N	mub; mushroom-body expressed; mushroom body expressed; mushroom bodies	\N	\N	\N
2232	FBgn0014870	2010-03-18	2010-07-08	Psi	P-element somatic inhibitor	Drosophila melanogaster	7227	KHx4	\N	\N	Psi; P-element somatic inhibitor; P-element somatic inhibitor protein	\N	\N	\N
2233	FBgn0015520	2010-03-18	2010-05-07	nonA-l	nonA-like	Drosophila melanogaster	7227	RRMx2	0	Binds ssDNA, dsDNA (PMID: 8355702)	nonA-l; nonA-like; no-on transient A gene; no-on transient A-like; predicted gene Z	\N	\N	\N
2234	FBgn0015527	2010-03-18	2010-05-03	pen	penguin	Drosophila melanogaster	7227	PUMx1	\N	\N	pen; penguin	\N	\N	O61345
2235	FBgn0015621	2010-03-18	2010-07-06	Clp	Clipper	Drosophila melanogaster	7227	Znf_CCCHx5; Znf_CCHCx2	\N	\N	Clp; Clipper; Single stranded-binding protein c6a	\N	\N	\N
2236	FBgn0015778	2010-03-18	2010-05-05	rin	rasputin	Drosophila melanogaster	7227	RRMx1	\N	\N	rin; rasputin; Next to squid; Rasputin	\N	\N	\N
2237	FBgn0015818	2010-03-18	2010-04-25	Spx	Spliceosomal protein on the X	Drosophila melanogaster	7227	RRMx2	\N	\N	Spx; Spliceosomal protein on the X	\N	\N	\N
2238	FBgn0015907	2010-03-18	2010-07-01	bl	bancal	Drosophila melanogaster	7227	KHx3	\N	\N	bl; bancal; Heterogeneous nuclear ribonucleoprotein at 57A	\N	\N	\N
2239	FBgn0016070	2010-03-18	2010-04-29	smg	smaug	Drosophila melanogaster	7227	SAMx1	\N	\N	smg; smaug; SMAUG; dSmaug; Smau; Smaug	\N	\N	Q23972
2240	FBgn0016940	2010-03-18	2010-07-20	snRNP69D	small nuclear ribonucleoprotein at 69D	Drosophila melanogaster	7227	LSmx1	\N	\N	SmD1; Small ribonucleoprotein particle protein SmD1; small nuclear ribonucleoprotein at 69D	\N	\N	Q9VU02
2241	FBgn0016977	2010-03-18	2010-05-01	spen	split ends	Drosophila melanogaster	7227	RRMx2	0	DNA binding (PMID: 10451362)	spen; split ends; yippee interacting protein 1; Split ends; rhinoceros; polycephalon	\N	\N	Q8SX83
2242	FBgn0016978	2010-03-18	2010-07-20	snRNP70K	small nuclear ribonucleoprotein 70K	Drosophila melanogaster	7227	RRMx1	\N	\N	snRNP-U1-70K; small ribonucleoprotein particle U1 subunit 70K; U1 snRNP-specific 70K protein; small nuclear ribonucleoprotein 70K	\N	\N	P17133
2243	FBgn0017397	2010-03-18	2010-04-25	how	held out wings	Drosophila melanogaster	7227	KHx1	\N	\N	how; held out wings; KH motif at 93F; Held out wings; scorpion; wings held out; wings held-out; struthio; quaking related;  93F; Held Out Wing	\N	\N	O01367
2244	FBgn0017430	2010-03-18	2010-07-20	Nelf-E	Negative elongation factor E	Drosophila melanogaster	7227	RRMx1	\N	\N	Nelf-E; Negative elongation factor E; anonymous-66Da; negative elongation factor	\N	\N	P92204
2245	FBgn0017457	2010-03-18	2010-05-10	U2af38	U2 small nuclear riboprotein auxiliary factor 38	Drosophila melanogaster	7227	RRMx1; Znf_CCCHx1	\N	\N	U2af38; U2 small nuclear riboprotein auxiliary factor 38	\N	\N	Q94535
2246	FBgn0020305	2010-03-18	2010-05-10	dbe	dribble	Drosophila melanogaster	7227	KHx1	\N	\N	dbe; dribble; Dribble	\N	\N	\N
2247	FBgn0020389	2010-03-18	2010-05-15	Papss	PAPS synthetase	Drosophila melanogaster	7227	\N	1	no evidence of sequence-specific RNA binding	Papss; PAPS synthetase; paps synthetase	\N	\N	\N
2248	FBgn0020660	2010-03-18	2010-05-01	eIF-4B	Eukaryotic initiation factor 4B	Drosophila melanogaster	7227	RRMx1	\N	\N	eIF-4B; Eukaryotic initiation factor 4B	\N	\N	\N
2249	FBgn0021818	2010-03-18	2010-04-25	cnk	connector enhancer of ksr	Drosophila melanogaster	7227	\N	1	No evidence of RNA binding	cnk; connector enhancer of ksr; enhancer of KDN; connector enhancer of Ksr; Connector enhancer of Ksr; Connector enhancer of KSR; connector enhancer of KSR	\N	\N	\N
2250	FBgn0022943	2010-03-18	2010-07-07	Cbp20	cap binding protein 20	Drosophila melanogaster	7227	\N	1	no evidence of sequence-specific binding	Cbp20; cap binding protein 20	\N	\N	\N
2251	FBgn0022959	2010-03-18	2010-04-24	yps	ypsilon schachtel	Drosophila melanogaster	7227	CSDx1	\N	\N	yps; ypsilon schachtel; Ypsilon schachtel; Ypsilon Schactel; Ypsilon Schachtel	\N	\N	\N
2252	FBgn0022984	2010-03-18	2010-07-07	qkr58E-3	quaking related 58E-3	Drosophila melanogaster	7227	KHx1	\N	\N	qkr58E-3; quaking related 58E-3; KH domain encompassing protein 1	\N	\N	\N
2253	FBgn0022985	2010-03-18	2010-04-25	qkr58E-2	quaking related 58E-2	Drosophila melanogaster	7227	KHx1	\N	\N	qkr58E-2; quaking related 58E-2	\N	\N	\N
